ExpName,ExpNo,Epoch,ReconstLoss,TotalVQLoss,TotalConceptLoss,TotalLoss,Perplexity
model_,0,267,343.24667259309604,0.08372047940188547,1.8906717202038167e-10,343.3303763071696,874.4962110565579
model_,0,268,343.2101741003184,0.08371023288524763,1.8906717202038167e-10,343.2938912709554,873.8665704121208
model_,0,269,343.1796477527048,0.0836990399876072,1.8906717202038167e-10,343.2633539835612,873.3403042430836
model_,0,270,343.14135357919935,0.08368779667622069,1.8906717202038167e-10,343.2250512440999,872.6805709484938
model_,0,271,343.1167054676917,0.08367693912905831,1.8906717202038167e-10,343.20037206013996,872.2561961109134
model_,0,272,343.079009591175,0.08366483827508849,1.8906717202038167e-10,343.1626745859782,871.6075726233156
model_,0,273,343.0512321393472,0.0836546433681633,1.8906717202038167e-10,343.13485463460285,871.1299216605304
model_,0,274,343.0175630759138,0.08364216178118038,1.8906717202038167e-10,343.1012185414632,870.5513115975472
model_,0,275,342.98731151878997,0.08362962136686747,1.8906717202038167e-10,343.070951461792,870.0317599019214
model_,0,276,342.9556230113765,0.08361829650537327,1.8906717202038167e-10,343.03924496968585,869.4878619897491
model_,0,277,342.92396263533743,0.083606342776316,1.8906717202038167e-10,343.0075689951579,868.9447864849441
model_,0,278,342.8892631559091,0.08359401789939132,1.8906717202038167e-10,342.97285715738934,868.3499703485796
model_,0,279,342.861163543615,0.08358234605635555,1.8906717202038167e-10,342.94472885131836,867.868587069713
model_,0,280,342.8328837754284,0.08357087977472588,1.8906717202038167e-10,342.91645367940265,867.3843869175671
model_,0,281,342.7992109751408,0.08355898379444208,1.8906717202038167e-10,342.88275655110675,866.8082007414242
model_,0,282,342.7749627248463,0.08354674873854151,1.8906717202038167e-10,342.8585122426351,866.39351815434
model_,0,283,342.74234205038147,0.08353443659033626,1.8906717202038167e-10,342.8258800506592,865.8359671040591
model_,0,284,342.71394957202347,0.08352208880307899,1.8906717202038167e-10,342.7974917093913,865.3509762482703
model_,0,285,342.68498950114025,0.08350842374798617,1.8906717202038167e-10,342.7685012817383,864.8565698291453
model_,0,286,342.65914842245803,0.08349554976870384,1.8906717202038167e-10,342.742623647054,864.4156493366202
model_,0,287,342.6294309586521,0.08348038777289919,1.8906717202038167e-10,342.71291669209796,863.9088648521653
model_,0,288,342.60700298651756,0.08346735724786451,1.8906717202038167e-10,342.6904665629069,863.5265878958003
model_,0,289,342.579498437117,0.08345437702693441,1.8906717202038167e-10,342.6629746754964,863.0580133667887
model_,0,290,342.5577736422033,0.08344457164490866,1.8906717202038167e-10,342.6412245432536,862.6880839490764
model_,0,291,342.5294334214416,0.08343407906071813,1.8906717202038167e-10,342.6128781636556,862.2057455068078
model_,0,292,342.50392735908605,0.08342519220230808,1.8906717202038167e-10,342.5873546600342,861.7718738085725
model_,0,293,342.4762001848239,0.08341489578216965,1.8906717202038167e-10,342.5596129099528,861.3004674865197
model_,0,294,342.4554382798963,0.08340552980038751,1.8906717202038167e-10,342.53883679707843,860.947650731649
model_,0,295,342.4234283682117,0.08339576950570897,1.8906717202038167e-10,342.50682640075684,860.4039745016455
model_,0,296,342.407921115286,0.08338838745298933,1.8906717202038167e-10,342.491304397583,860.1407131454355
model_,0,297,342.3781077581228,0.08337838519419923,1.8906717202038167e-10,342.4615001678467,859.63480820124
model_,0,298,342.35365556463785,0.08336856927576264,1.8906717202038167e-10,342.43704414367676,859.2200993316799
model_,0,299,342.32374884432676,0.08336034685059228,1.8906717202038167e-10,342.40711975097656,858.7131537374509
model_,0,300,342.30323971617844,0.08335096814640035,1.8906717202038167e-10,342.38661511739093,858.3656786143364
model_,0,301,342.2838712601617,0.08334106516439495,1.8906717202038167e-10,342.36721356709796,858.0376583782013
model_,0,302,342.2621570151536,0.08333333769257933,1.8906717202038167e-10,342.3454895019531,857.6700593773568
model_,0,303,342.2377290639177,0.08332380656483451,1.8906717202038167e-10,342.32105763753253,857.2567084603577
model_,0,304,342.2175771698826,0.08331550435116242,1.8906717202038167e-10,342.30089569091797,856.9158636411105
model_,0,305,342.1919119779879,0.0833058954805684,1.8906717202038167e-10,342.2752005259196,856.481964281888
model_,0,306,342.1657045803349,0.08329730136898661,1.8906717202038167e-10,342.2489999135335,856.0391250309664
model_,0,307,342.1446662259992,0.0832889739390718,1.8906717202038167e-10,342.22792625427246,855.6837953258882
model_,0,308,342.12325461825884,0.08328025678677402,1.8906717202038167e-10,342.2065366109212,855.3223129547866
model_,0,309,342.10431084607325,0.08327217043673348,1.8906717202038167e-10,342.18759028116864,855.002621244704
model_,0,310,342.0735926772862,0.08326177995545929,1.8906717202038167e-10,342.15685335795087,854.4844808783918
model_,0,311,342.05641343301073,0.08325255729692078,1.8906717202038167e-10,342.13966306050617,854.1948459687226
model_,0,312,342.02949346008313,0.08324351637560312,1.8906717202038167e-10,342.112730662028,853.7411838683323
model_,0,313,342.00536594198473,0.08323554425489495,1.8906717202038167e-10,342.08860143025714,853.3347856634193
model_,0,314,341.98185983723266,0.08322654272310122,1.8906717202038167e-10,342.06507937113446,852.9390404428883
model_,0,315,341.96163917911167,0.08321814819282736,1.8906717202038167e-10,342.0448532104492,852.5987553539217
model_,0,316,341.9368631291445,0.0832102126486897,1.8906717202038167e-10,342.0200735727946,852.1819945351343
model_,0,317,341.9208562222009,0.08320334317513318,1.8906717202038167e-10,342.0040461222331,851.9128488206381
model_,0,318,341.89131548352793,0.08319577931976596,1.8906717202038167e-10,341.9745235443115,851.4163637160161
model_,0,319,341.8691180241694,0.08318767800659543,1.8906717202038167e-10,341.9523131052653,851.0434859986844
model_,0,320,341.8391380368277,0.08317953155075959,1.8906717202038167e-10,341.92232513427734,850.5401349019257
model_,0,321,341.8215700744585,0.08317237963194657,1.8906717202038167e-10,341.90472920735675,850.2453147197593
model_,0,322,341.7947721640048,0.08316473656900787,1.8906717202038167e-10,341.87792523701984,849.7957971866616
model_,0,323,341.77049647458034,0.08315781872484725,1.8906717202038167e-10,341.85365104675293,849.3887934321193
model_,0,324,341.74933152665363,0.0831496947908666,1.8906717202038167e-10,341.8324902852376,849.0341031218487
model_,0,325,341.7287163034794,0.08314233894220517,1.8906717202038167e-10,341.81186930338544,848.6887677023402
model_,0,326,341.70788332540707,0.08313534899085084,1.8906717202038167e-10,341.79101753234863,848.3399272614213
model_,0,327,341.6834985075612,0.08312795661817063,1.8906717202038167e-10,341.7666263580322,847.9317947234813
model_,0,328,341.6601431916563,0.08312027725147193,1.8906717202038167e-10,341.74327087402344,847.5410772141028
model_,0,329,341.6322373529371,0.0831127343119249,1.8906717202038167e-10,341.71534792582196,847.0744688220261
model_,0,330,341.6155713032563,0.08310509905862773,1.8906717202038167e-10,341.6986853281657,846.7959214054748
model_,0,331,341.5923075429184,0.08309765291549336,1.8906717202038167e-10,341.67540168762207,846.4072565492662
model_,0,332,341.57124420081027,0.08309094908018248,1.8906717202038167e-10,341.6543273925781,846.0555076976955
model_,0,333,341.5555756083947,0.08308266934238873,1.8906717202038167e-10,341.638666788737,845.7939436886993
model_,0,334,341.5323901742256,0.0830752936282219,1.8906717202038167e-10,341.6154594421387,845.407045461672
model_,0,335,341.50689419475657,0.08306640223541233,1.8906717202038167e-10,341.5899715423584,844.9817951908569
model_,0,336,341.48862645841336,0.0830556816551109,1.8906717202038167e-10,341.57167943318683,844.67723713278
model_,0,337,341.47269780456855,0.08304492437673616,1.8906717202038167e-10,341.5557352701823,844.4117656378077
model_,0,338,341.44722663848216,0.08303121206222386,1.8906717202038167e-10,341.53025309244794,843.9874292791818
model_,0,339,341.4268454718051,0.08301659563712367,1.8906717202038167e-10,341.50986035664874,843.6480432423986
model_,0,340,341.41171166898727,0.08300689138218331,1.8906717202038167e-10,341.4947090148926,843.3961243077966
model_,0,341,341.39196754026153,0.08299562237480511,1.8906717202038167e-10,341.47497749328613,843.0675744708219
model_,0,342,341.3721493234278,0.08298547754111496,1.8906717202038167e-10,341.4551423390706,842.7379204891807
model_,0,343,341.34733897459654,0.08297383680034424,1.8906717202038167e-10,341.43029530843097,842.3254096356009
model_,0,344,341.3335371057472,0.08296032084964129,1.8906717202038167e-10,341.41648928324383,842.0960193924825
model_,0,345,341.30340871898346,0.08294606421845667,1.8906717202038167e-10,341.3863608042399,841.5954956552898
model_,0,346,341.2881389301478,0.08293452518716056,1.8906717202038167e-10,341.3710746765137,841.3419318344992
model_,0,347,341.26169385765445,0.08292616480130732,1.8906717202038167e-10,341.3446102142334,840.9029765671489
model_,0,348,341.2480780871178,0.08291762472310893,1.8906717202038167e-10,341.3309841156006,840.6770610537493
model_,0,349,341.2286701024338,0.08291072055923603,1.8906717202038167e-10,341.3115812937419,840.3551449077337
model_,0,350,341.2096414457062,0.08290333659929654,1.8906717202038167e-10,341.292537689209,840.0396402740647
model_,0,351,341.1947998954827,0.08289631266180209,1.8906717202038167e-10,341.27767690022785,839.7936421841923
model_,0,352,341.1691616580045,0.08288859369543881,1.8906717202038167e-10,341.25205993652344,839.3688591389016
model_,0,353,341.1528851772193,0.08288169265830447,1.8906717202038167e-10,341.235777537028,839.0992963738818
model_,0,354,341.1317671586762,0.08287439260666929,1.8906717202038167e-10,341.2146224975586,838.7496795540724
model_,0,355,341.11259347049923,0.0828680651149701,1.8906717202038167e-10,341.1954625447591,838.4323780337968
model_,0,356,341.08852419122275,0.08286162280313647,1.8906717202038167e-10,341.17142486572266,838.0342302746127
model_,0,357,341.07400327821006,0.08285479197081713,1.8906717202038167e-10,341.15686289469403,837.794120552884
model_,0,358,341.0561038258118,0.08284856682395987,1.8906717202038167e-10,341.1389586130778,837.4982398521759
model_,0,359,341.03768676489494,0.08284000948438575,1.8906717202038167e-10,341.12051518758136,837.193912074102
model_,0,360,341.01822367986955,0.0828325344206841,1.8906717202038167e-10,341.10108121236163,836.8724197361507
model_,0,361,341.0036401913314,0.08282650904469809,1.8906717202038167e-10,341.08646901448566,836.6316097602004
model_,0,362,340.98040169307995,0.08281773788626386,1.8906717202038167e-10,341.063227335612,836.2480270383913
model_,0,363,340.9663723448128,0.08281015120729762,1.8906717202038167e-10,341.04919815063477,836.0165388845614
model_,0,364,340.95360863384917,0.08280303047589162,1.8906717202038167e-10,341.0364176432292,835.8059897686276
model_,0,365,340.92876447203275,0.08279372857949359,1.8906717202038167e-10,341.0115540822347,835.3963145853828
model_,0,366,340.9155740758645,0.0827852866642047,1.8906717202038167e-10,340.9983507792155,835.1788892451405
model_,0,367,340.90301221703993,0.08277758020307147,1.8906717202038167e-10,340.9858055114746,834.9718770772106
model_,0,368,340.88405218078213,0.0827691320011373,1.8906717202038167e-10,340.96681785583496,834.6595238102484
model_,0,369,340.8678168229344,0.0827610917306932,1.8906717202038167e-10,340.95057106018066,834.3921505727133
model_,0,370,340.84599096167113,0.08275313059220935,1.8906717202038167e-10,340.9287344614665,834.0328446621619
model_,0,371,340.82602073192294,0.082745139237223,1.8906717202038167e-10,340.90875244140625,833.7042224404853
model_,0,372,340.81536629029955,0.08273918566896062,1.8906717202038167e-10,340.89806811014813,833.5289501243648
model_,0,373,340.79762213415825,0.0827330287162719,1.8906717202038167e-10,340.88035837809247,833.2371292934121
model_,0,374,340.7791210915753,0.08272611791371294,1.8906717202038167e-10,340.8618418375651,832.9329694860112
model_,0,375,340.768479947571,0.08271995561602807,1.8906717202038167e-10,340.85121472676593,832.7580778418233
model_,0,376,340.7449668566989,0.08271351772997566,1.8906717202038167e-10,340.8276882171631,832.3717605854503
model_,0,377,340.73308139448835,0.08270763748383085,1.8906717202038167e-10,340.8157952626546,832.1765520655003
model_,0,378,340.7124577568937,0.08270153034515222,1.8906717202038167e-10,340.7951666514079,831.8379351449662
model_,0,379,340.69615081402253,0.08269500758920383,1.8906717202038167e-10,340.77883593241376,831.5702910406484
model_,0,380,340.68270563586066,0.08269010745382843,1.8906717202038167e-10,340.76539929707843,831.3496815465907
model_,0,381,340.66148401885954,0.08268344538975232,1.8906717202038167e-10,340.7441628774007,831.0015947442268
model_,0,382,340.6459449104353,0.08267779449749924,1.8906717202038167e-10,340.72860590616864,830.7468075162861
model_,0,383,340.6331594645385,0.08267209602504029,1.8906717202038167e-10,340.71583620707196,830.5372293390923
model_,0,384,340.612325145479,0.08266579068720148,1.8906717202038167e-10,340.6950143178304,830.1958278387646
model_,0,385,340.59476033024384,0.08266022471237496,1.8906717202038167e-10,340.67741775512695,829.9081110849158
model_,0,386,340.57702380318386,0.08265493152987347,1.8906717202038167e-10,340.6596736907959,829.6176828210666
model_,0,387,340.5657435483035,0.0826497353334427,1.8906717202038167e-10,340.6483949025472,829.4330262096312
model_,0,388,340.5436243638929,0.08264297978621471,1.8906717202038167e-10,340.62626520792645,829.0710567430303
model_,0,389,340.52961177535866,0.08263795824971491,1.8906717202038167e-10,340.6122417449951,828.8418294297296
model_,0,390,340.5136820419586,0.0826323374871265,1.8906717202038167e-10,340.5963274637858,828.5813171533171
model_,0,391,340.4909058563908,0.08262520857531779,1.8906717202038167e-10,340.5735403696696,828.2089813337604
model_,0,392,340.48029580090224,0.08262083799333671,1.8906717202038167e-10,340.562925974528,828.0355895910589
model_,0,393,340.4622208657613,0.08261292426497373,1.8906717202038167e-10,340.54481824239093,827.7402888174622
model_,0,394,340.4466525899455,0.08260579021785475,1.8906717202038167e-10,340.529244740804,827.4860252207955
model_,0,395,340.4273023411726,0.08259909929446015,1.8906717202038167e-10,340.50989023844403,827.1701026972319
model_,0,396,340.4115995987102,0.08259269946649776,1.8906717202038167e-10,340.4941984812419,826.9138199709998
model_,0,397,340.3978148483916,0.08258657235762712,1.8906717202038167e-10,340.48040262858075,826.6889060321181
model_,0,398,340.37960020197573,0.0825821475669386,1.8906717202038167e-10,340.46217282613117,826.391807100811
model_,0,399,340.3648021476274,0.08257696407405508,1.8906717202038167e-10,340.4473934173584,826.1505147826339
model_,0,400,340.34598638251356,0.08257244237647872,1.8906717202038167e-10,340.4285405476888,825.8438127035887
model_,0,401,340.3287868935334,0.08256683936699953,1.8906717202038167e-10,340.41136423746747,825.5635559752375
model_,0,402,340.3218069720684,0.08256265736363844,1.8906717202038167e-10,340.4043725331624,825.4498489166632
model_,0,403,340.2975501468971,0.08255731464673015,1.8906717202038167e-10,340.3801091512044,825.0548126253832
model_,0,404,340.2861099868749,0.08255229010432193,1.8906717202038167e-10,340.36865933736163,824.8685686792999
model_,0,405,340.25867367056145,0.08254758946425984,1.8906717202038167e-10,340.3412094116211,824.4220812070483
model_,0,406,340.25348189530195,0.08254203373093105,1.8906717202038167e-10,340.3360188802083,824.3376195615341
model_,0,407,340.23890554660176,0.08253802245849329,1.8906717202038167e-10,340.3214340209961,824.1005325874511
model_,0,408,340.2193356793923,0.08253209108831545,1.8906717202038167e-10,340.3018716176351,823.782332348433
model_,0,409,340.20200528479455,0.08252841146439967,1.8906717202038167e-10,340.28452428181964,823.5006478493625
model_,0,410,340.18848656010886,0.08252307087474264,1.8906717202038167e-10,340.2710158030192,823.2809842854077
model_,0,411,340.17227383592495,0.08251774397839995,1.8906717202038167e-10,340.25479253133136,823.0176236314535
model_,0,412,340.16445309457816,0.08251347707986649,1.8906717202038167e-10,340.24696985880536,822.8906130714602
model_,0,413,340.1403410936592,0.08250802070305478,1.8906717202038167e-10,340.22283871968585,822.4991522301102
model_,0,414,340.12021094842277,0.08250300206033974,1.8906717202038167e-10,340.2027244567871,822.1724798667824
model_,0,415,340.1186164939888,0.08249750800374045,1.8906717202038167e-10,340.2011133829753,822.1466105772348
model_,0,416,340.0963872292266,0.08249287592397536,1.8906717202038167e-10,340.17887624104816,821.7860357518023
model_,0,417,340.0753595263406,0.08248629729051042,1.8906717202038167e-10,340.15783945719403,821.4450966831683
model_,0,418,340.0637644477329,0.08248212510644255,1.8906717202038167e-10,340.14624150594074,821.2571568493303
model_,0,419,340.04865641193686,0.082477791431027,1.8906717202038167e-10,340.1311232248942,821.0123414574248
model_,0,420,340.03265354667155,0.08247385955540192,1.8906717202038167e-10,340.1151237487793,820.7531055559793
model_,0,421,340.0207854301932,0.08246861002342598,1.8906717202038167e-10,340.1032435099284,820.5609027319612
model_,0,422,340.0104372860908,0.08246468238178295,1.8906717202038167e-10,340.09289423624676,820.3933524237734
model_,0,423,339.9902901988134,0.08246017281054681,1.8906717202038167e-10,340.07275644938153,820.0672422445793
model_,0,424,339.9732570656577,0.08245583736322715,1.8906717202038167e-10,340.05572573343915,819.7916371105383
model_,0,425,339.961327349485,0.08245158419310883,1.8906717202038167e-10,340.0437781016032,819.5986631276014
model_,0,426,339.94834876481013,0.08244842816964137,1.8906717202038167e-10,340.0308011372884,819.3887743358035
model_,0,427,339.93360514620525,0.08244482810716629,1.8906717202038167e-10,340.0160338083903,819.1504067456835
model_,0,428,339.91688661221866,0.082439691266264,1.8906717202038167e-10,339.99929745992023,818.8801935900208
model_,0,429,339.90590555915225,0.08243593050975544,1.8906717202038167e-10,339.9883340199788,818.7027609199508
model_,0,430,339.8970384672563,0.08243146429163062,1.8906717202038167e-10,339.9794864654541,818.5595138479586
model_,0,431,339.8777084609059,0.0824281724671323,1.8906717202038167e-10,339.9601453145345,818.2473262019921
model_,0,432,339.86547024077163,0.08242417365357824,1.8906717202038167e-10,339.94790776570636,818.0497354111568
model_,0,433,339.8452753697125,0.08242059146655834,1.8906717202038167e-10,339.9277057647705,817.7237857431851
model_,0,434,339.83617992438985,0.08241613168082533,1.8906717202038167e-10,339.91859436035156,817.5770256736704
model_,0,435,339.82370337449424,0.08241282228856524,1.8906717202038167e-10,339.9061050415039,817.3757524467904
model_,0,436,339.8079688985154,0.08240832262182114,1.8906717202038167e-10,339.8903872172038,817.1219926041668
model_,0,437,339.79647877586467,0.08240422355349135,1.8906717202038167e-10,339.878875096639,816.9367339035668
model_,0,438,339.7836340253791,0.08240000378916079,1.8906717202038167e-10,339.866008122762,816.7296838525175
model_,0,439,339.76999491518905,0.08239822944815955,1.8906717202038167e-10,339.85240364074707,816.5098866203145
model_,0,440,339.76009316588653,0.08239303222339345,1.8906717202038167e-10,339.8424816131592,816.3503548333579
model_,0,441,339.7454615789939,0.08238971129736683,1.8906717202038167e-10,339.82787068684894,816.114675443646
model_,0,442,339.73419321768887,0.08238560245412903,1.8906717202038167e-10,339.81658426920575,815.9332158429912
model_,0,443,339.7164858071457,0.0823810777618424,1.8906717202038167e-10,339.798885345459,815.6481467866594
model_,0,444,339.71127764080603,0.08237750240632143,1.8906717202038167e-10,339.793649037679,815.5643202220363
model_,0,445,339.6995501140728,0.08237332434722096,1.8906717202038167e-10,339.781930287679,815.3755946799303
model_,0,446,339.6864587667489,0.08236949578486019,1.8906717202038167e-10,339.76884841918945,815.1649734028963
model_,0,447,339.667480189235,0.08236429959020104,1.8906717202038167e-10,339.74983914693195,814.8597315157632
model_,0,448,339.66326777406556,0.08236005939122985,1.8906717202038167e-10,339.74562009175617,814.7919966523166
model_,0,449,339.64692072058386,0.08235589207527028,1.8906717202038167e-10,339.7292772928874,814.5291923471166
model_,0,450,339.64064445062075,0.0823506201793028,1.8906717202038167e-10,339.7230033874512,814.4283140689803
model_,0,451,339.6220696294633,0.08234486401017686,1.8906717202038167e-10,339.7044226328532,814.1298347835179
model_,0,452,339.61135234881414,0.0823404651519392,1.8906717202038167e-10,339.6936772664388,813.9576682897646
model_,0,453,339.6069479602602,0.08233635118923151,1.8906717202038167e-10,339.6892795562744,813.886925064362
model_,0,454,339.59261264833304,0.08233049135198674,1.8906717202038167e-10,339.67494837443036,813.6567140614679
model_,0,455,339.57937838820436,0.08232469215676967,1.8906717202038167e-10,339.66171582539874,813.4442426734615
model_,0,456,339.57114481892177,0.08232023666175792,1.8906717202038167e-10,339.65344683329266,813.3120836143912
model_,0,457,339.56159707940213,0.08231623870507103,1.8906717202038167e-10,339.64390754699707,813.1588573691143
model_,0,458,339.5446814969907,0.08230961605085933,1.8906717202038167e-10,339.62698300679523,812.8874596748493
model_,0,459,339.533532219012,0.08230519069712727,1.8906717202038167e-10,339.6158529917399,812.7086274920998
model_,0,460,339.52281936541857,0.08229942339138081,1.8906717202038167e-10,339.60507647196454,812.5368325316041
model_,0,461,339.51347037589386,0.08229485866588486,1.8906717202038167e-10,339.5957546234131,812.3869386333726
model_,0,462,339.5049419271513,0.0822904992239728,1.8906717202038167e-10,339.5872160593669,812.2502247195746
model_,0,463,339.4900965408051,0.08228493693982841,1.8906717202038167e-10,339.5723997751872,812.0123030401588
model_,0,464,339.4866083801571,0.08228131602857047,1.8906717202038167e-10,339.56889724731445,811.9564096533306
model_,0,465,339.4706245297895,0.08227806036044664,1.8906717202038167e-10,339.55290031433105,811.7003377593755
model_,0,466,339.46283236923136,0.08227305600585548,1.8906717202038167e-10,339.54511133829754,811.575531457521
model_,0,467,339.447621311281,0.08226985278508891,1.8906717202038167e-10,339.52988306681317,811.3319526662883
model_,0,468,339.4361659550062,0.08226516294395954,1.8906717202038167e-10,339.51844024658203,811.1485632030605
model_,0,469,339.4263382069832,0.08226161688920304,1.8906717202038167e-10,339.508607228597,810.9912632514641
model_,0,470,339.4127276574215,0.08225616101526612,1.8906717202038167e-10,339.4950065612793,810.7734673011024
model_,0,471,339.405518072183,0.0822548136484708,1.8906717202038167e-10,339.4877675374349,810.6581232500083
model_,0,472,339.40245366947283,0.08224974532150024,1.8906717202038167e-10,339.4846947987874,810.6091017347561
model_,0,473,339.38738395227983,0.08224622930174519,1.8906717202038167e-10,339.4696350097656,810.3680732953444
model_,0,474,339.374580700841,0.08224210768575328,1.8906717202038167e-10,339.45681444803876,810.16335152916
model_,0,475,339.36761863846897,0.08223863228604955,1.8906717202038167e-10,339.44983927408856,810.0520510700406
model_,0,476,339.35483767415826,0.08223543818436004,1.8906717202038167e-10,339.4370683034261,809.8477653233684
model_,0,477,339.3442163737903,0.08223191146371771,1.8906717202038167e-10,339.426456451416,809.6780379652442
model_,0,478,339.3343489946101,0.08222912917477743,1.8906717202038167e-10,339.41657702128094,809.5203900689027
model_,0,479,339.32119818571726,0.08222498118893402,1.8906717202038167e-10,339.40342076619464,809.3103316016549
model_,0,480,339.3114532037095,0.08222119827853665,1.8906717202038167e-10,339.39369265238446,809.1547097230357
model_,0,481,339.3025304978858,0.08221793951691818,1.8906717202038167e-10,339.3847433725993,809.0122453759468
model_,0,482,339.2911124204514,0.08221299936449593,1.8906717202038167e-10,339.3733278910319,808.8299752736339
model_,0,483,339.27958832332996,0.08221061465620967,1.8906717202038167e-10,339.3617986043294,808.6460543871841
model_,0,484,339.27409822131057,0.08220586839428279,1.8906717202038167e-10,339.3562876383464,808.5584488319228
model_,0,485,339.2569335456844,0.08220253683871685,1.8906717202038167e-10,339.3391221364339,808.2846133288436
model_,0,486,339.25183485610097,0.08219961128580167,1.8906717202038167e-10,339.33401679992676,808.2032895929989
model_,0,487,339.2426441024451,0.08219660834862452,1.8906717202038167e-10,339.3248399098714,808.0567183935635
model_,0,488,339.22960072041377,0.0821912665779223,1.8906717202038167e-10,339.31179428100586,807.848752338454
model_,0,489,339.22182366305304,0.08218820367784474,1.8906717202038167e-10,339.3040377298991,807.7247789930025
model_,0,490,339.2089237072775,0.0821833074013701,1.8906717202038167e-10,339.2910963694255,807.5191839516651
model_,0,491,339.19580486966396,0.08218058926655658,1.8906717202038167e-10,339.2779909769694,807.3101541178702
model_,0,492,339.18657275697024,0.08217674843168273,1.8906717202038167e-10,339.268736521403,807.1630861006616
model_,0,493,339.1759154671266,0.08217179181838219,1.8906717202038167e-10,339.258108774821,806.9933482542523
model_,0,494,339.1605929952572,0.0821657214429005,1.8906717202038167e-10,339.2427622477214,806.7493709572326
model_,0,495,339.1538048569776,0.08216208653834656,1.8906717202038167e-10,339.2359739939372,806.6413080831896
model_,0,496,339.14135412516833,0.08215712302755189,1.8906717202038167e-10,339.22351455688477,806.4431379185797
model_,0,497,339.1406224525999,0.08215288118725539,1.8906717202038167e-10,339.2227732340495,806.431493878964
model_,0,498,339.12403902494316,0.0821490948431934,1.8906717202038167e-10,339.2061831156413,806.1676257088468
model_,0,499,339.1159862882875,0.08214632460993698,1.8906717202038167e-10,339.1981506347656,806.0395252665251
model_,0,500,339.10668883387035,0.0821416511491293,1.8906717202038167e-10,339.1888345082601,805.891649556973
model_,0,501,339.09945728387294,0.08213857167136969,1.8906717202038167e-10,339.1815751393636,805.7766507468934
model_,0,502,339.0823076857948,0.08213421465270206,1.8906717202038167e-10,339.1644280751546,805.5039970293905
model_,0,503,339.0725211717915,0.08213097597384451,1.8906717202038167e-10,339.15464846293133,805.348447009438
model_,0,504,339.0671981274633,0.08212906738330616,1.8906717202038167e-10,339.1493326822917,805.2638534334234
model_,0,505,339.063017788679,0.08212481337285264,1.8906717202038167e-10,339.1451333363851,805.1974259106574
model_,0,506,339.04745115086735,0.08212041587358954,1.8906717202038167e-10,339.12953694661456,804.9501130048442
model_,0,507,339.04132988974743,0.08211660752886966,1.8906717202038167e-10,339.1234493255615,804.8528830851471
model_,0,508,339.0333183847106,0.08211416810373369,1.8906717202038167e-10,339.1154441833496,804.7256463344814
model_,0,509,339.02239095356043,0.08211054254389676,1.8906717202038167e-10,339.1044858296712,804.5521319908186
model_,0,510,339.0131825237956,0.08210775294501597,1.8906717202038167e-10,339.0952968597412,804.4059423508248
model_,0,511,338.99983760093465,0.08210313997441669,1.8906717202038167e-10,339.0819447835286,804.194130410073
model_,0,512,338.9934961230526,0.0821002434897385,1.8906717202038167e-10,339.0755863189697,804.0934973931503
model_,0,513,338.9814110483906,0.0820961300899512,1.8906717202038167e-10,339.0635013580322,803.9017540090788
model_,0,514,338.97518594533057,0.08209341971365802,1.8906717202038167e-10,339.05727513631183,803.8030035479063
model_,0,515,338.96621510302066,0.08208914982095432,1.8906717202038167e-10,339.04828516642254,803.6607180322758
model_,0,516,338.9582767935505,0.08208491985337218,1.8906717202038167e-10,339.04036712646484,803.53483040854
model_,0,517,338.9481970967251,0.082081358434048,1.8906717202038167e-10,339.03026326497394,803.375012563818
model_,0,518,338.93756435278675,0.08207806634508567,1.8906717202038167e-10,339.01963869730633,803.2064603743822
model_,0,519,338.92825478794475,0.08207497969289079,1.8906717202038167e-10,339.01033147176105,803.0589124965774
model_,0,520,338.9219150946131,0.0820713032295733,1.8906717202038167e-10,339.0039800008138,802.9584498127252
model_,0,521,338.9107666346572,0.08206722824153682,1.8906717202038167e-10,338.992821375529,802.7818149340184
model_,0,522,338.8989461053291,0.08206243027116027,1.8906717202038167e-10,338.98098373413086,802.5945743079625
model_,0,523,338.8921973969348,0.08205803010311759,1.8906717202038167e-10,338.97424697875977,802.4876923873379
model_,0,524,338.8859598167037,0.08205317234803526,1.8906717202038167e-10,338.968012491862,802.3889180596769
model_,0,525,338.875694213489,0.08204913978299071,1.8906717202038167e-10,338.957732518514,802.2263850069486
model_,0,526,338.86999710210813,0.08204529333413764,1.8906717202038167e-10,338.9520441691081,802.1361980933115
model_,0,527,338.8619354793288,0.08204237929076423,1.8906717202038167e-10,338.94397099812824,802.0085976072448
model_,0,528,338.84620948884793,0.08203755614973336,1.8906717202038167e-10,338.9282398223877,801.7597428592769
model_,0,529,338.8457216935306,0.0820338367147239,1.8906717202038167e-10,338.92775472005206,801.7520250139852
model_,0,530,338.8395701968845,0.08203018126744155,1.8906717202038167e-10,338.9215958913167,801.6547030682884
model_,0,531,338.82520053472643,0.08202578164391146,1.8906717202038167e-10,338.90722783406574,801.4274087325713
model_,0,532,338.81837497998396,0.08202118291571499,1.8906717202038167e-10,338.9004046122233,801.3194670501765
model_,0,533,338.80689486859836,0.08201733864679757,1.8906717202038167e-10,338.88890139261883,801.1379493887578
model_,0,534,338.80321811101993,0.08201341558866677,1.8906717202038167e-10,338.8852291107178,801.0798230684006
model_,0,535,338.7903852557477,0.08200969235113575,1.8906717202038167e-10,338.87238629659015,800.876979900087
